ref_id,report_text,date_case,food,hazard,origin_country,destination_country,hazard_category,year,month
2009.076,"Salmonella (2 out of 4/25g) in pakdum from Thailand, intended for Netherlands",2009-06-12,pakdum,Salmonella,Thailand,Netherlands,Microbiological contamination,2009,6
2016.1093,"unauthorised novel food ingredient Acacia rigidula in food supplement from the United States, intended for Spain",2016-08-11,food supplement,unauthorised novel food ingredient Acacia rigidula,United States,Spain,Labelling / regulatory non-compliance,2016,8
2018.2432,"Listeria monocytogenes (presence /25g) in chilled mackerel paste from Poland, intended for Netherlands",2018-08-28,chilled mackerel paste,Listeria monocytogenes,Poland,Netherlands,Microbiological contamination,2018,8
2018.1895,"high content of iodine (373.5 mg/kg - ppm) in dried seaweed from South Korea, intended for Hungary",2018-07-06,dried seaweed,high content of iodine,South Korea,Hungary,Other,2018,7
2011.055,"aflatoxins (Tot. = 5.5 µg/item) in chestnut flour from Italy, intended for Hungary",2011-04-27,chestnut flour,aflatoxins,Italy,Hungary,Mycotoxins,2011,4
2014.0942,"unauthorised substance methamidophos (0.42 mg/kg - ppm) in pattypan from South Africa, intended for Lithuania",2014-07-09,pattypan,unauthorised substance methamidophos,South Africa,Lithuania,Labelling / regulatory non-compliance,2014,7
2018.2631,"3-monochlor-1,2-propanediol (3-MCPD) (49; 59 µg/kg - ppb) in soy sauce from the Philippines, intended for France",2018-09-20,soy sauce,"3-monochlor-1,2-propanediol (3-MCPD)",Philippines,France,Other,2018,9
2019.1073,"sesame undeclared on carrot and dill hummus from Greece, via Denmark, intended for Spain",2019-03-21,carrot and dill hummus,sesame undeclared,Greece,Spain,Other,2019,3
2016.0622,"unauthorised novel food ingredient creatine nitrate in food supplement from Poland, intended for Italy",2016-05-16,food supplement,unauthorised novel food ingredient creatine nitrate,Poland,Italy,Heavy metals,2016,5
2017.1056,"lemon curd from the United Kingdom, via Belgium infested with moulds, intended for Norway",2017-07-19,lemon curd,infested with moulds,United Kingdom,Norway,Microbiological contamination,2017,7
2013.0519,"poor traceability records for meat from the Netherlands, intended for Guinea",2013-04-10,meat,poor traceability records,Netherlands,Guinea,Other,2013,4
2014.0681,"foodborne outbreak suspected to be caused by cherry tomatoes from Morocco, intended for Czech Republic",2014-05-16,cherry tomatoes,foodborne outbreak suspected,Morocco,Czech Republic,Microbiological contamination,2014,5
2016.11,"suspicion of Salmonella in various houmous products from Israel, intended for Canada",2016-08-12,various houmous products,suspicion of Salmonella,Israel,Canada,Microbiological contamination,2016,8
2018.3506,"deoxynivalenol (DON) (1461 µg/kg - ppb) in gluten free oatflakes from the United Kingdom, intended for Hungary",2018-12-03,gluten free oatflakes,deoxynivalenol (DON),United Kingdom,Hungary,Other,2018,12
2019.0758,"milk ingredient undeclared on dark chocolate chunks from the United Kingdom, intended for Bahamas",2019-02-27,dark chocolate chunks,milk ingredient undeclared,United Kingdom,Bahamas,Allergens,2019,2
2017.0876,"unauthorised novel food ingredient Epimedium sagittatum in food supplement with plant extracts from the United Kingdom, intended for Spain",2017-06-20,food supplement with plant extracts,unauthorised novel food ingredient Epimedium sagittatum,United Kingdom,Spain,Labelling / regulatory non-compliance,2017,6
2013.0805,"mineral oil (MOAH: 77; MOSH: 411 mg/kg - ppm) in carton box for pizza from Italy, intended for Germany",2013-06-07,carton box for pizza,mineral oil,Italy,Germany,Other,2013,6
2018.0783,"breakfast cereal from the Netherlands infested with larvae of insects, intended for Spain",2018-03-22,breakfast cereal,infested with larvae of insects,Netherlands,Spain,Other,2018,3
2018.3148,"Listeria monocytogenes (<10 CFU/g) in chilled smoked Norwegian salmon from Poland, intended for Italy",2018-11-05,chilled smoked norwegian salmon,Listeria monocytogenes,Poland,Italy,Microbiological contamination,2018,11
2011.0305,"spoilage of fresh poultry meat from the Netherlands, intended for Poland",2011-03-08,fresh poultry meat,spoilage,Netherlands,Poland,Other,2011,3
2019.0266,"Listeria monocytogenes (< 10 CFU/g) in chilled sliced smoked salmon from the United Kingdom, intended for Italy",2019-01-24,chilled sliced smoked salmon,Listeria monocytogenes,United Kingdom,Italy,Microbiological contamination,2019,1
2016.1395,"Salmonella enterica ser. Tennessee (presence /25g) in rapeseed meal from Russia, intended for Finland",2016-10-11,rapeseed meal,Salmonella enterica ser. Tennessee,Russia,Finland,Microbiological contamination,2016,10
2017.1719,"Listeria monocytogenes (2800; 3300; 11000 CFU/g) in spice marinade from Germany, intended for Romania",2017-10-20,spice marinade,Listeria monocytogenes,Germany,Romania,Microbiological contamination,2017,10
2019.4435,"Salmonella enterica ser. Enteritidis (presence /25g) in chilled chicken meat and wings from Poland, intended for United Kingdom",2019-12-13,chilled chicken meat and wings,Salmonella enterica ser. Enteritidis,Poland,United Kingdom,Microbiological contamination,2019,12
2019.401,"ochratoxin A (up to 1.5 µg/kg - ppb) in children's organic fruit and oat from the United Kingdom, intended for Finland",2019-11-14,children's organic fruit and oat,ochratoxin A,United Kingdom,Finland,Mycotoxins,2019,11
2012.0922,"deterioration of organoleptic characteristics of food in contact with wooden kitchen tool set from China, intended for Poland",2012-07-04,wooden kitchen tool set,deterioration of organoleptic characteristics,China,Poland,Other,2012,7
2016.1051,"unauthorised colour Reactive Red 195 (1000 mg/kg - ppm) in fruit concentrate from Mexico, intended for Japan",2016-08-04,fruit concentrate,unauthorised colour Reactive Red 195,Mexico,Japan,Food additives,2016,8
2010.126,"allergic reaction linked to the consumption of instant bakery products from Denmark, intended for Sweden",2010-09-21,instant bakery products,allergic reaction,Denmark,Sweden,Other,2010,9
2019.2625,high content of morphine (sum of morphine alkaloids: 172 mg/kg - ppm) in blue poppy seeds from the Czech Republic,2019-07-19,blue poppy seeds,high content of morphine,Czech Republic,Czech Republic,Other,2019,7
2018.1958,"consumer recall of frozen vegetables from United Kingdom in relation to a multi-country foodborne outbreak, intended for Isle of Man",2018-07-11,frozen vegetables,foodborne outbreak,United Kingdom,Isle of Man,Microbiological contamination,2018,7
2017.1813,"migration of melamine (4.3; 6; 6.2; 17.3 mg/kg - ppm) from decorated children plates from the Netherlands, intended for Belgium",2017-10-31,decorated children plates,migration of melamine,Netherlands,Belgium,Packaging / chemical migration,2017,10
2017.1993,"unauthorised substance anthraquinone (0.049; 0.074; 0.08; 0.12; 0.14 mg/kg - ppm) in organic black tea from France, intended for Slovenia",2017-11-20,organic black tea,unauthorised substance anthraquinone,France,Slovenia,Labelling / regulatory non-compliance,2017,11
2015.0876,"unauthorised substance anthraquinone (0.048 mg/kg - ppm) in flavoured jasmine tea from China, intended for Switzerland",2015-07-08,flavoured jasmine tea,unauthorised substance anthraquinone,China,Switzerland,Labelling / regulatory non-compliance,2015,7
2014.0786,"aflatoxins (M1) in raw milk from Italy, intended for Slovenia",2014-06-10,raw milk,aflatoxins,Italy,Slovenia,Mycotoxins,2014,6
2019.2819,"deterioration of organoleptic characteristics (strong off-odour and off-taste) of food in contact with drinking bottle from Thailand, via Poland, intended for Latvia",2019-08-01,drinking bottle,deterioration of organoleptic characteristics,Thailand,Latvia,Other,2019,8
2009.0549,"high content of iodine (3500; 3040 mg/kg - ppm) in dried algae from Japan, intended for Austria",2009-04-29,dried algae,high content of iodine,Japan,Austria,Other,2009,4
2018.3778,"aflatoxins (B1 = 60; Tot. = 71 µg/kg - ppb) in shelled pistachios from Iran, via Germany, intended for Andorra",2018-12-24,shelled pistachios,aflatoxins,Iran,Andorra,Mycotoxins,2018,12
2017.1152,"UHT semi-skimmed milk from France infested with moulds, intended for Cameroon",2017-08-03,uht semi-skimmed milk,infested with moulds,France,Cameroon,Microbiological contamination,2017,8
2009.0137,aerobic plate count too high for purified drinking water from Malta,2009-02-05,purified drinking water,aerobic plate count too high,Malta,Malta,Other,2009,2
2018.2151,"high content of iodine (3700 mg/kg - ppm) in dried kombu seaweed from Japan, via the United Kingdom, intended for Norway",2018-07-27,dried kombu seaweed,high content of iodine,Japan,Norway,Other,2018,7
2018.3604,"Salmonella enterica ser. Typhimurium monophasic (1 ,4, [5], 12:i:-) (presence /25g) in chilled turkey meat from France, intended for Germany",2018-12-11,chilled turkey meat,"Salmonella enterica ser. Typhimurium monophasic (1 ,4, [5], 12:i:-)",France,Germany,Microbiological contamination,2018,12
2015.0512,"Salmonella (presence /25g) in desiccated coconut from Indonesia, via Greece, intended for Cyprus",2015-04-23,desiccated coconut,Salmonella,Indonesia,Cyprus,Microbiological contamination,2015,4
2012.1146,"insufficient labelling (peanut not declared in ingredients list: 1433 mg/kg - ppm) of cocoa cream wafers from Poland, intended for Czech Republic",2012-08-08,cocoa cream wafers,insufficient labelling,Poland,Czech Republic,Labelling / regulatory non-compliance,2012,8
2010.0372,"norovirus (positive, genogroup 1) in live oysters from Ireland, via France, intended for Germany",2010-03-23,live oysters,norovirus,Ireland,Germany,Microbiological contamination,2010,3
2019.1727,"shigatoxin-producing Escherichia coli (stx1+ stx2+ eae+) in soft cheese (Chaource) from France, intended for Morocco",2019-05-08,soft cheese (chaource),shigatoxin-producing Escherichia coli,France,Morocco,Microbiological contamination,2019,5
2015.025,"too high content of vitamin D3 (between 35500 and 301000 IU/kg) in kitten and puppy milk from France, intended for Portugal",2015-03-03,kitten and puppy milk,too high content of vitamin D3,France,Portugal,Other,2015,3
2014.0742,"unauthorised novel food ingredient Synsepalum dulcificum in food supplements from the United States, intended for Portugal",2014-05-28,food supplements,unauthorised novel food ingredient Synsepalum dulcificum,United States,Portugal,Labelling / regulatory non-compliance,2014,5
2016.0669,"Listeria monocytogenes (3000 CFU/g) in chilled cheese from the United Kingdom, intended for Ireland",2016-05-24,chilled cheese,Listeria monocytogenes,United Kingdom,Ireland,Microbiological contamination,2016,5
2010.1358,"imidacloprid (1.6 mg/kg - ppm) in Thompson green seedless grapes from Chile, intended for United Kingdom",2010-10-07,thompson green seedless grapes,imidacloprid,Chile,United Kingdom,Other,2010,10
2014.166,high count of moulds (< 100;  <100; 100000; 85000; <100; <100; <100; 2000; 360; <100 CFU/g) in grated cheese from Italy,2014-12-04,grated cheese,high count of moulds,Italy,Italy,Microbiological contamination,2014,12
2014.0527,"high content of DPHP - di(2-propylheptyl) phthalate (31 g/100g) in drinking tubes from China, intended for Greenland",2014-04-17,drinking tubes,high content of DPHP - di(2-propylheptyl) phthalate,China,Greenland,Other,2014,4
2012.164,fennel seeds from Italy infested with insects (Systole albipennis),2012-11-23,fennel seeds,infested with insects,Italy,Italy,Other,2012,11
2010.0975,"benzo(a)pyrene (15 µg/kg - ppb) in food supplement from Spain, via Belgium, intended for Finland",2010-07-15,food supplement,benzo(a)pyrene,Spain,Finland,Other,2010,7
2011.1321,"unauthorised substance procymidone (0.32 mg/kg - ppm) in papaya from Ecuador, intended for Netherlands",2011-09-28,papaya,unauthorised substance procymidone,Ecuador,Netherlands,Labelling / regulatory non-compliance,2011,9
2009.0045,"parasitic infestation with Anisakis of monkfish tails (Lophius piscatorius) from France, intended for Italy",2009-01-15,monkfish tails (lophius piscatorius),parasitic infestation with Anisakis,France,Italy,Microbiological contamination,2009,1
2019.3531,"long delay before freezing of frozen beef from Australia, via Germany, intended for Greece",2019-10-09,frozen beef,long delay before freezing,Australia,Greece,Other,2019,10
2012.0994,"shigatoxin-producing Escherichia coli (O26:H10; stx1+; eae+) in roquefort cheese from France, intended for United Kingdom",2012-07-13,roquefort cheese,shigatoxin-producing Escherichia coli,France,United Kingdom,Microbiological contamination,2012,7
2017.0603,"foodborne outbreak suspected to be caused by histamine in chilled tuna loins from Spain, intended for France",2017-05-09,chilled tuna loins,foodborne outbreak,Spain,France,Microbiological contamination,2017,5
2016.1049,"enteropathogenic Escherichia coli (O26:H11; stx1-; stx2-; eae+) in raw milk cheese from France, intended for Hungary",2016-08-04,raw milk cheese,enteropathogenic Escherichia coli,France,Hungary,Microbiological contamination,2016,8
2017.0728,"Salmonella (present /25g) in rapeseed meal from Germany, intended for Spain",2017-05-26,rapeseed meal,Salmonella,Germany,Spain,Microbiological contamination,2017,5
2011.0879,"Salmonella enterica (2 out of 5 samples /25g) in curry from Belgium, intended for France",2011-07-01,curry,Salmonella,Belgium,France,Microbiological contamination,2011,7
2015.0987,"histamine (143-815 mg/kg - ppm) in frozen tuna fish loins (Thunnus albacares) from Sri Lanka, intended for Italy",2015-07-29,frozen tuna fish loins (thunnus albacares),histamine,Sri Lanka,Italy,Other,2015,7
2019.2249,"Salmonella enterica ser. Typhimurium (presence /25g) in frozen turkey escalopes from Poland, intended for Latvia",2019-06-21,frozen turkey escalopes,Salmonella enterica ser. Typhimurium,Poland,Latvia,Microbiological contamination,2019,6
2009.1019,"cadmium (4 mg/kg - ppm) in frozen squid from Spain, intended for Italy",2009-08-03,frozen squid,cadmium,Spain,Italy,Heavy metals,2009,8
2010.0561,"aflatoxins (B1 = 8.8; Tot. = 9.2 / B1 = 12.6; Tot. = 13.2 µg/kg - ppb) in chilli powder from India, intended for Switzerland",2010-05-07,chilli powder,aflatoxins,India,Switzerland,Mycotoxins,2010,5
2009.1296,"unauthorised genetically modified (FP 967) linseed whole grain from Canada, intended for Serbia",2009-10-06,linseed whole grain,unauthorised genetically modified,Canada,Serbia,GMO / unauthorised composition,2009,10
2011.01,"Salmonella (presence /25g) in poultry meal from Spain, intended for Italy",2011-01-25,poultry meal,Salmonella,Spain,Italy,Microbiological contamination,2011,1
2017.1669,"too high content of cyanide (1996; 31 mg/kg - ppm) in organic apricot kernels from the United Kingdom, intended for Bosnia and Herzegovina",2017-10-16,organic apricot kernels,too high content of cyanide,United Kingdom,Bosnia and Herzegovina,Other,2017,10
